CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
10852,Vista,1.11E+13,5,2008,06-07-08 0:00
10853,Distinguish,5.56E+13,5,2008,26-11-07 0:00
10854,SuperiorCard,3.33E+13,1,2008,28-01-08 0:00
10855,Distinguish,5.56E+13,9,2005,06-06-06 0:00
10856,ColonialVoice,7.78E+13,11,2006,14-12-07 0:00
10857,SuperiorCard,3.33E+13,8,2007,01-01-08 0:00
10858,ColonialVoice,7.78E+13,9,2008,14-09-07 0:00
10859,SuperiorCard,3.33E+13,3,2006,19-12-07 0:00
10860,ColonialVoice,7.78E+13,11,2005,02-01-08 0:00
10861,SuperiorCard,3.33E+13,11,2007,27-09-07 0:00
10862,ColonialVoice,7.78E+13,4,2008,11-05-07 0:00
10863,Distinguish,5.56E+13,9,2005,21-03-08 0:00
10864,SuperiorCard,3.33E+13,11,2007,06-12-07 0:00
10865,Vista,1.11E+13,8,2005,24-05-08 0:00
10866,Distinguish,5.56E+13,11,2006,15-06-08 0:00
10867,Vista,1.11E+13,9,2006,11-04-08 0:00
10868,ColonialVoice,7.78E+13,9,2007,13-05-08 0:00
10869,Vista,1.11E+13,10,2005,24-06-05 0:00
10870,SuperiorCard,3.33E+13,10,2006,12-02-08 0:00
10871,Distinguish,5.56E+13,9,2006,08-09-07 0:00
10872,ColonialVoice,7.78E+13,11,2008,21-11-07 0:00
10873,Distinguish,5.56E+13,7,2008,25-03-07 0:00
10874,ColonialVoice,7.78E+13,9,2006,17-03-03 0:00
10875,Vista,1.11E+13,10,2005,01-01-08 0:00
10876,ColonialVoice,7.78E+13,11,2006,27-10-07 0:00
10877,Distinguish,5.56E+13,4,2005,04-04-08 0:00
10878,ColonialVoice,7.78E+13,3,2006,13-04-07 0:00
10879,ColonialVoice,7.78E+13,10,2007,16-02-08 0:00
10880,Distinguish,5.56E+13,7,2008,23-05-08 0:00
10881,SuperiorCard,3.33E+13,6,2007,07-09-07 0:00
10882,Distinguish,5.56E+13,11,2007,09-07-05 0:00
10883,Distinguish,5.56E+13,11,2006,10-02-07 0:00
10884,Vista,1.11E+13,8,2005,04-11-07 0:00
10885,Distinguish,5.56E+13,7,2005,08-05-08 0:00
10886,SuperiorCard,3.33E+13,9,2005,01-06-08 0:00
10887,Vista,1.11E+13,10,2008,01-10-07 0:00
10888,ColonialVoice,7.78E+13,3,2005,14-04-08 0:00
10889,Vista,1.11E+13,9,2006,25-08-07 0:00
10890,SuperiorCard,3.33E+13,3,2008,05-09-07 0:00
10891,Distinguish,5.56E+13,1,2008,11-05-08 0:00
10892,Distinguish,5.56E+13,11,2008,03-07-07 0:00
10893,Distinguish,5.56E+13,4,2007,25-02-06 0:00
10894,ColonialVoice,7.78E+13,6,2006,03-06-08 0:00
10895,SuperiorCard,3.33E+13,12,2007,29-03-06 0:00
10896,SuperiorCard,3.33E+13,12,2008,13-07-06 0:00
10897,Distinguish,5.56E+13,1,2005,07-04-08 0:00
10898,Vista,1.11E+13,8,2005,24-07-07 0:00
10899,Vista,1.11E+13,11,2006,01-09-06 0:00
10900,Vista,1.11E+13,4,2005,25-02-07 0:00
10901,SuperiorCard,3.33E+13,3,2008,05-05-08 0:00
10902,Vista,1.11E+13,3,2005,01-08-07 0:00
10903,SuperiorCard,3.33E+13,8,2005,10-11-07 0:00
10904,Vista,1.11E+13,12,2008,27-07-05 0:00
10905,SuperiorCard,3.33E+13,4,2008,12-01-08 0:00
10906,SuperiorCard,3.33E+13,12,2006,23-02-07 0:00
10907,ColonialVoice,7.78E+13,4,2006,20-08-07 0:00
10908,Vista,1.11E+13,4,2006,28-02-08 0:00
10909,Distinguish,5.56E+13,3,2006,01-09-07 0:00
10910,SuperiorCard,3.33E+13,6,2006,24-11-07 0:00
10911,ColonialVoice,7.78E+13,11,2006,25-05-08 0:00
10912,Distinguish,5.56E+13,8,2007,03-07-05 0:00
10913,Distinguish,5.56E+13,12,2005,19-06-06 0:00
10914,Vista,1.11E+13,6,2006,11-01-06 0:00
10915,Distinguish,5.56E+13,2,2007,01-09-06 0:00
10916,SuperiorCard,3.33E+13,8,2005,02-05-08 0:00
10917,ColonialVoice,7.78E+13,10,2006,21-09-07 0:00
10918,Vista,1.11E+13,4,2006,11-05-08 0:00
10919,ColonialVoice,7.78E+13,9,2008,01-02-07 0:00
10920,ColonialVoice,7.78E+13,10,2008,27-05-08 0:00
10921,SuperiorCard,3.33E+13,9,2008,18-09-06 0:00
10922,SuperiorCard,3.33E+13,5,2005,02-02-08 0:00
10923,Vista,1.11E+13,2,2007,22-06-08 0:00
10924,SuperiorCard,3.33E+13,7,2007,01-02-08 0:00
10925,Distinguish,5.56E+13,9,2006,02-01-08 0:00
10926,Distinguish,5.56E+13,11,2008,20-08-07 0:00
10927,ColonialVoice,7.78E+13,12,2007,17-07-08 0:00
10928,ColonialVoice,7.78E+13,3,2006,01-12-07 0:00
10929,SuperiorCard,3.33E+13,9,2005,07-04-08 0:00
10930,SuperiorCard,3.33E+13,11,2006,13-03-08 0:00
10931,Vista,1.11E+13,7,2007,06-07-08 0:00
10932,Distinguish,5.56E+13,1,2007,04-02-08 0:00
10933,SuperiorCard,3.33E+13,12,2006,22-06-06 0:00
10934,SuperiorCard,3.33E+13,8,2007,11-02-06 0:00
10935,SuperiorCard,3.33E+13,2,2005,05-08-07 0:00
10936,ColonialVoice,7.78E+13,8,2005,23-07-05 0:00
10937,SuperiorCard,3.33E+13,10,2007,21-08-07 0:00
10938,SuperiorCard,3.33E+13,8,2007,23-06-06 0:00
10939,ColonialVoice,7.78E+13,8,2007,27-08-07 0:00
10940,ColonialVoice,7.78E+13,4,2007,27-02-08 0:00
10941,ColonialVoice,7.78E+13,8,2005,23-03-03 0:00
10942,Distinguish,5.56E+13,9,2006,06-05-08 0:00
10943,Vista,1.11E+13,2,2005,02-01-06 0:00
10944,Distinguish,5.56E+13,7,2006,08-12-07 0:00
10945,SuperiorCard,3.33E+13,2,2006,25-11-07 0:00
10946,SuperiorCard,3.33E+13,2,2005,10-09-07 0:00
10947,Vista,1.11E+13,4,2005,14-06-08 0:00
10948,Distinguish,5.56E+13,8,2008,03-03-06 0:00
10949,SuperiorCard,3.33E+13,9,2006,01-06-08 0:00
10950,Vista,1.11E+13,5,2008,02-04-08 0:00
10951,Distinguish,5.56E+13,9,2005,24-02-08 0:00
10952,Distinguish,5.56E+13,12,2006,17-03-06 0:00
10953,Distinguish,5.56E+13,3,2006,11-05-07 0:00
10954,Distinguish,5.56E+13,6,2007,04-11-07 0:00
10955,Vista,1.11E+13,5,2008,01-08-07 0:00
10956,Distinguish,5.56E+13,11,2005,19-02-08 0:00
10957,SuperiorCard,3.33E+13,4,2005,13-08-07 0:00
10958,Vista,1.11E+13,12,2006,10-11-05 0:00
10959,Distinguish,5.56E+13,11,2006,15-05-08 0:00
10960,SuperiorCard,3.33E+13,2,2005,07-08-07 0:00
10961,ColonialVoice,7.78E+13,3,2007,26-02-04 0:00
10962,Distinguish,5.56E+13,11,2008,22-05-08 0:00
10963,Vista,1.11E+13,6,2007,07-10-07 0:00
10964,SuperiorCard,3.33E+13,11,2005,06-06-07 0:00
10965,Vista,1.11E+13,5,2005,25-06-08 0:00
10966,ColonialVoice,7.78E+13,11,2005,14-12-06 0:00
10967,ColonialVoice,7.78E+13,11,2006,04-12-07 0:00
10968,Vista,1.11E+13,9,2008,03-05-07 0:00
10969,Distinguish,5.56E+13,7,2007,26-10-07 0:00
10970,SuperiorCard,3.33E+13,2,2007,25-06-08 0:00
10971,Distinguish,5.56E+13,5,2008,12-06-08 0:00
10972,Distinguish,5.56E+13,4,2005,16-10-07 0:00
10973,Vista,1.11E+13,1,2007,09-03-08 0:00
10974,Distinguish,5.56E+13,4,2007,21-08-07 0:00
10975,SuperiorCard,3.33E+13,3,2005,08-01-08 0:00
10976,Distinguish,5.56E+13,2,2007,08-03-08 0:00
10977,SuperiorCard,3.33E+13,12,2005,20-06-07 0:00
10978,ColonialVoice,7.78E+13,10,2005,06-11-07 0:00
10979,SuperiorCard,3.33E+13,5,2008,24-09-07 0:00
10980,Vista,1.11E+13,11,2007,18-01-06 0:00
10981,Vista,1.11E+13,8,2005,13-03-07 0:00
10982,SuperiorCard,3.33E+13,10,2007,04-12-07 0:00
10983,SuperiorCard,3.33E+13,4,2008,08-09-07 0:00
10984,SuperiorCard,3.33E+13,10,2008,05-01-08 0:00
10985,ColonialVoice,7.78E+13,8,2007,17-11-07 0:00
10986,Distinguish,5.56E+13,2,2008,16-05-08 0:00
10987,Distinguish,5.56E+13,9,2008,16-12-06 0:00
10988,SuperiorCard,3.33E+13,10,2008,03-07-08 0:00
10989,SuperiorCard,3.33E+13,11,2005,05-03-06 0:00
10990,Distinguish,5.56E+13,4,2005,02-09-06 0:00
10991,ColonialVoice,7.78E+13,3,2005,07-11-07 0:00
10992,SuperiorCard,3.33E+13,10,2007,16-12-07 0:00
10993,SuperiorCard,3.33E+13,10,2005,04-11-07 0:00
10994,ColonialVoice,7.78E+13,11,2008,27-05-08 0:00
10995,Distinguish,5.56E+13,7,2006,01-07-06 0:00
10996,Vista,1.11E+13,11,2006,01-12-07 0:00
10997,Distinguish,5.56E+13,6,2008,14-10-07 0:00
10998,ColonialVoice,7.78E+13,4,2005,06-02-03 0:00
10999,Distinguish,5.56E+13,8,2006,31-12-05 0:00
11000,SuperiorCard,3.33E+13,11,2007,18-06-08 0:00
11001,ColonialVoice,7.78E+13,8,2007,15-04-08 0:00
11002,ColonialVoice,7.78E+13,11,2006,23-06-08 0:00
11003,SuperiorCard,3.33E+13,1,2007,01-09-07 0:00
11004,SuperiorCard,3.33E+13,6,2005,02-04-08 0:00
11005,ColonialVoice,7.78E+13,5,2008,15-12-07 0:00
11006,Distinguish,5.56E+13,12,2007,28-06-08 0:00
11007,SuperiorCard,3.33E+13,4,2006,07-11-07 0:00
11008,Vista,1.11E+13,2,2007,04-02-07 0:00
11009,Distinguish,5.56E+13,11,2008,03-12-06 0:00
11010,Vista,1.11E+13,2,2005,23-06-06 0:00
11011,ColonialVoice,7.78E+13,3,2006,01-08-05 0:00
11012,Vista,1.11E+13,11,2007,01-11-06 0:00
11013,Vista,1.11E+13,8,2006,25-02-03 0:00
11014,ColonialVoice,7.78E+13,3,2008,18-02-08 0:00
11015,Distinguish,5.56E+13,5,2008,16-09-07 0:00
11016,Distinguish,5.56E+13,3,2007,13-04-08 0:00
11017,ColonialVoice,7.78E+13,4,2007,08-04-08 0:00
11018,Vista,1.11E+13,2,2005,16-05-08 0:00
11019,Distinguish,5.56E+13,1,2005,20-04-07 0:00
11020,SuperiorCard,3.33E+13,8,2005,20-09-07 0:00
11021,Distinguish,5.56E+13,6,2005,19-04-07 0:00
11022,Distinguish,5.56E+13,4,2006,23-10-05 0:00
11023,SuperiorCard,3.33E+13,7,2007,19-05-08 0:00
11024,Distinguish,5.56E+13,5,2007,23-04-06 0:00
11025,SuperiorCard,3.33E+13,12,2006,28-03-08 0:00
11026,Distinguish,5.56E+13,3,2007,09-03-08 0:00
11027,SuperiorCard,3.33E+13,2,2005,10-08-07 0:00
11028,ColonialVoice,7.78E+13,12,2007,30-10-05 0:00
11029,SuperiorCard,3.33E+13,7,2006,28-05-07 0:00
11030,ColonialVoice,7.78E+13,2,2005,22-10-07 0:00
11031,Vista,1.11E+13,2,2008,25-09-07 0:00
11032,SuperiorCard,3.33E+13,11,2005,26-10-07 0:00
11033,Distinguish,5.56E+13,8,2007,01-08-05 0:00
11034,Distinguish,5.56E+13,12,2007,22-10-07 0:00
11035,ColonialVoice,7.78E+13,6,2008,06-10-07 0:00
11036,Distinguish,5.56E+13,7,2008,01-10-07 0:00
11037,ColonialVoice,7.78E+13,4,2008,07-05-08 0:00
11038,SuperiorCard,3.33E+13,8,2005,10-11-07 0:00
11039,SuperiorCard,3.33E+13,6,2007,20-07-06 0:00
11040,Vista,1.11E+13,12,2005,19-02-08 0:00
11041,Vista,1.11E+13,3,2006,19-02-08 0:00
11042,ColonialVoice,7.78E+13,7,2006,26-04-08 0:00
11043,Vista,1.11E+13,5,2008,08-03-04 0:00
11044,SuperiorCard,3.33E+13,6,2006,05-02-07 0:00
11045,Distinguish,5.56E+13,12,2007,01-05-08 0:00
11046,Vista,1.11E+13,1,2005,01-07-07 0:00
11047,Distinguish,5.56E+13,9,2008,05-02-08 0:00
11048,ColonialVoice,7.78E+13,7,2006,28-04-08 0:00
11049,Vista,1.11E+13,1,2008,18-02-08 0:00
11050,Distinguish,5.56E+13,6,2007,01-08-07 0:00
11051,Vista,1.11E+13,9,2005,26-09-07 0:00
11052,Vista,1.11E+13,6,2007,01-07-05 0:00
11053,Vista,1.11E+13,2,2005,04-10-07 0:00
11054,Distinguish,5.56E+13,2,2005,06-06-08 0:00
11055,SuperiorCard,3.33E+13,2,2007,24-09-06 0:00
11056,Vista,1.11E+13,9,2007,01-09-05 0:00
11057,SuperiorCard,3.33E+13,10,2007,21-08-07 0:00
11058,SuperiorCard,3.33E+13,5,2005,26-05-08 0:00
11059,Vista,1.11E+13,3,2007,04-04-07 0:00
11060,ColonialVoice,7.78E+13,5,2007,19-06-07 0:00
11061,Vista,1.11E+13,5,2008,21-03-08 0:00
11062,Distinguish,5.56E+13,1,2007,19-03-07 0:00
11063,Vista,1.11E+13,12,2007,27-08-07 0:00
11064,Vista,1.11E+13,9,2006,19-09-07 0:00
11065,Distinguish,5.56E+13,10,2005,24-10-07 0:00
11066,Vista,1.11E+13,1,2005,16-12-07 0:00
11067,SuperiorCard,3.33E+13,6,2006,22-04-08 0:00
11068,Vista,1.11E+13,3,2005,20-06-08 0:00
11069,SuperiorCard,3.33E+13,6,2006,03-08-06 0:00
11070,SuperiorCard,3.33E+13,11,2007,08-03-03 0:00
11071,SuperiorCard,3.33E+13,4,2006,21-08-07 0:00
11072,ColonialVoice,7.78E+13,8,2005,01-08-05 0:00
11073,Vista,1.11E+13,9,2007,18-02-08 0:00
11074,ColonialVoice,7.78E+13,2,2007,06-03-03 0:00
11075,Vista,1.11E+13,6,2008,30-05-08 0:00
11076,SuperiorCard,3.33E+13,6,2006,28-07-06 0:00
11077,Vista,1.11E+13,10,2005,08-02-08 0:00
11078,Vista,1.11E+13,10,2007,04-11-07 0:00
11079,SuperiorCard,3.33E+13,8,2005,07-06-08 0:00
11080,SuperiorCard,3.33E+13,6,2008,01-09-06 0:00
11081,SuperiorCard,3.33E+13,11,2008,04-08-06 0:00
11082,ColonialVoice,7.78E+13,11,2007,15-08-07 0:00
11083,ColonialVoice,7.78E+13,5,2006,31-01-03 0:00
11084,ColonialVoice,7.78E+13,11,2007,07-10-07 0:00
11085,Vista,1.11E+13,2,2007,11-06-08 0:00
11086,ColonialVoice,7.78E+13,11,2006,17-12-06 0:00
11087,ColonialVoice,7.78E+13,1,2008,01-08-07 0:00
11088,SuperiorCard,3.33E+13,8,2005,20-06-08 0:00
11089,Distinguish,5.56E+13,5,2008,24-04-08 0:00
11090,Vista,1.11E+13,9,2008,03-02-08 0:00
11091,Vista,1.11E+13,1,2008,23-04-08 0:00
11092,ColonialVoice,7.78E+13,8,2007,19-05-07 0:00
11093,Vista,1.11E+13,7,2006,15-07-08 0:00
11094,SuperiorCard,3.33E+13,7,2007,12-08-07 0:00
11095,SuperiorCard,3.33E+13,6,2005,07-07-08 0:00
11096,Distinguish,5.56E+13,9,2006,25-03-08 0:00
11097,SuperiorCard,3.33E+13,11,2008,03-04-08 0:00
11098,SuperiorCard,3.33E+13,1,2006,25-04-08 0:00
11099,ColonialVoice,7.78E+13,10,2005,10-11-07 0:00
11100,ColonialVoice,7.78E+13,5,2005,29-10-07 0:00
11101,ColonialVoice,7.78E+13,9,2007,02-11-07 0:00
11102,SuperiorCard,3.33E+13,5,2008,27-09-07 0:00
11103,Distinguish,5.56E+13,10,2008,24-02-08 0:00
11104,ColonialVoice,7.78E+13,2,2006,28-01-08 0:00
11105,SuperiorCard,3.33E+13,9,2007,22-04-08 0:00
11106,SuperiorCard,3.33E+13,11,2006,27-03-08 0:00
11107,Distinguish,5.56E+13,5,2008,28-01-08 0:00
11108,Vista,1.11E+13,2,2006,26-04-08 0:00
11109,ColonialVoice,7.78E+13,2,2008,26-02-08 0:00
11110,ColonialVoice,7.78E+13,5,2007,01-07-07 0:00
11111,Vista,1.11E+13,4,2006,04-07-07 0:00
11112,SuperiorCard,3.33E+13,4,2006,12-02-07 0:00
11113,ColonialVoice,7.78E+13,1,2008,30-06-08 0:00
11114,Vista,1.11E+13,6,2005,29-05-08 0:00
11115,Vista,1.11E+13,2,2007,26-08-07 0:00
11116,Distinguish,5.56E+13,6,2006,09-09-06 0:00
11117,Distinguish,5.56E+13,10,2007,06-01-08 0:00
11118,Vista,1.11E+13,5,2006,19-04-08 0:00
11119,ColonialVoice,7.78E+13,6,2008,01-09-07 0:00
11120,Distinguish,5.56E+13,10,2008,10-02-08 0:00
11121,ColonialVoice,7.78E+13,9,2008,20-01-06 0:00
11122,Vista,1.11E+13,9,2006,07-12-06 0:00
11123,ColonialVoice,7.78E+13,3,2006,04-10-07 0:00
11124,Vista,1.11E+13,10,2005,20-07-08 0:00
11125,Distinguish,5.56E+13,8,2007,11-10-05 0:00
11126,Distinguish,5.56E+13,2,2008,07-03-03 0:00
11127,Distinguish,5.56E+13,2,2007,19-05-08 0:00
11128,ColonialVoice,7.78E+13,1,2005,01-05-08 0:00
11129,Vista,1.11E+13,4,2006,27-06-08 0:00
11130,ColonialVoice,7.78E+13,2,2005,21-01-06 0:00
11131,Distinguish,5.56E+13,3,2008,22-03-08 0:00
11132,Distinguish,5.56E+13,10,2007,18-01-05 0:00
11133,ColonialVoice,7.78E+13,5,2007,25-06-08 0:00
11134,SuperiorCard,3.33E+13,12,2006,08-05-06 0:00
11135,SuperiorCard,3.33E+13,9,2005,25-09-07 0:00
11136,Distinguish,5.56E+13,11,2008,16-03-08 0:00
11137,ColonialVoice,7.78E+13,4,2008,05-11-07 0:00
11138,Distinguish,5.56E+13,5,2005,06-11-07 0:00
11139,Vista,1.11E+13,7,2005,14-01-08 0:00
11140,ColonialVoice,7.78E+13,1,2005,20-06-08 0:00
11141,ColonialVoice,7.78E+13,10,2006,26-12-05 0:00
11142,Distinguish,5.56E+13,1,2007,20-01-08 0:00
11143,Vista,1.11E+13,12,2008,23-04-08 0:00
11144,SuperiorCard,3.33E+13,4,2008,28-01-06 0:00
11145,ColonialVoice,7.78E+13,1,2005,30-03-07 0:00
11146,ColonialVoice,7.78E+13,2,2005,12-09-07 0:00
11147,SuperiorCard,3.33E+13,4,2008,23-12-06 0:00
11148,Vista,1.11E+13,8,2007,18-04-08 0:00
11149,SuperiorCard,3.33E+13,3,2005,16-08-06 0:00
11150,ColonialVoice,7.78E+13,3,2007,01-07-05 0:00
11151,Vista,1.11E+13,4,2008,24-03-08 0:00
11152,ColonialVoice,7.78E+13,10,2005,30-11-06 0:00
11153,SuperiorCard,3.33E+13,4,2008,31-01-08 0:00
11154,ColonialVoice,7.78E+13,5,2005,07-06-08 0:00
11155,SuperiorCard,3.33E+13,2,2005,07-10-07 0:00
11156,Distinguish,5.56E+13,11,2005,21-01-03 0:00
11157,Distinguish,5.56E+13,4,2007,09-02-03 0:00
11158,Distinguish,5.56E+13,1,2007,24-02-08 0:00
11159,SuperiorCard,3.33E+13,5,2006,12-12-07 0:00
11160,Vista,1.11E+13,11,2006,21-04-08 0:00
11161,Vista,1.11E+13,12,2008,06-05-08 0:00
11162,SuperiorCard,3.33E+13,8,2006,23-03-02 0:00
11163,Distinguish,5.56E+13,5,2008,06-08-07 0:00
11164,ColonialVoice,7.78E+13,10,2005,19-03-08 0:00
11165,Vista,1.11E+13,4,2008,29-05-08 0:00
11166,Vista,1.11E+13,6,2006,15-11-07 0:00
11167,SuperiorCard,3.33E+13,3,2005,26-03-08 0:00
11168,SuperiorCard,3.33E+13,6,2008,30-04-06 0:00
11169,ColonialVoice,7.78E+13,5,2008,10-08-05 0:00
11170,Vista,1.11E+13,9,2005,11-01-04 0:00
11171,ColonialVoice,7.78E+13,3,2008,06-06-08 0:00
11172,SuperiorCard,3.33E+13,11,2005,26-09-07 0:00
11173,SuperiorCard,3.33E+13,2,2006,12-08-07 0:00
11174,Vista,1.11E+13,6,2008,14-07-07 0:00
11175,Vista,1.11E+13,3,2008,17-07-08 0:00
11176,Vista,1.11E+13,2,2007,08-09-07 0:00
11177,ColonialVoice,7.78E+13,10,2007,25-04-08 0:00
11178,Distinguish,5.56E+13,12,2005,13-04-07 0:00
11179,SuperiorCard,3.33E+13,8,2007,01-09-07 0:00
11180,ColonialVoice,7.78E+13,5,2008,13-11-07 0:00
11181,ColonialVoice,7.78E+13,3,2005,05-08-07 0:00
11182,ColonialVoice,7.78E+13,3,2006,14-02-07 0:00
11183,Distinguish,5.56E+13,2,2008,15-06-08 0:00
11184,Vista,1.11E+13,11,2006,24-07-00 0:00
11185,SuperiorCard,3.33E+13,8,2005,23-09-07 0:00
11186,Vista,1.11E+13,12,2007,26-12-07 0:00
11187,Distinguish,5.56E+13,10,2007,15-03-08 0:00
11188,SuperiorCard,3.33E+13,7,2008,28-09-06 0:00
11189,Vista,1.11E+13,5,2006,28-07-08 0:00
11190,SuperiorCard,3.33E+13,6,2005,25-02-08 0:00
11191,Distinguish,5.56E+13,7,2007,03-10-07 0:00
11192,Distinguish,5.56E+13,1,2006,04-03-04 0:00
11193,ColonialVoice,7.78E+13,3,2006,16-01-08 0:00
11194,ColonialVoice,7.78E+13,1,2005,07-10-06 0:00
11195,Distinguish,5.56E+13,11,2008,28-07-08 0:00
11196,Distinguish,5.56E+13,3,2007,05-01-06 0:00
11197,Distinguish,5.56E+13,4,2007,22-01-08 0:00
11198,Distinguish,5.56E+13,11,2008,22-03-07 0:00
11199,Distinguish,5.56E+13,10,2005,03-09-05 0:00
11200,Distinguish,5.56E+13,9,2006,08-08-07 0:00
11201,Vista,1.11E+13,7,2007,01-06-06 0:00
11202,SuperiorCard,3.33E+13,10,2008,08-09-06 0:00
11203,ColonialVoice,7.78E+13,2,2007,19-06-08 0:00
11204,Distinguish,5.56E+13,2,2006,20-12-07 0:00
11205,SuperiorCard,3.33E+13,11,2005,21-08-05 0:00
11206,Distinguish,5.56E+13,12,2006,30-09-07 0:00
11207,Distinguish,5.56E+13,10,2007,02-09-07 0:00
11208,SuperiorCard,3.33E+13,10,2008,19-10-06 0:00
11209,Distinguish,5.56E+13,7,2008,04-01-08 0:00
11210,ColonialVoice,7.78E+13,3,2006,21-03-08 0:00
11211,Distinguish,5.56E+13,3,2006,26-06-08 0:00
11212,ColonialVoice,7.78E+13,7,2005,21-11-07 0:00
11213,Distinguish,5.56E+13,4,2008,07-04-07 0:00
11214,Distinguish,5.56E+13,7,2006,21-01-08 0:00
11215,SuperiorCard,3.33E+13,11,2007,01-09-05 0:00
11216,ColonialVoice,7.78E+13,2,2005,23-03-03 0:00
11217,ColonialVoice,7.78E+13,11,2005,13-02-07 0:00
11218,Distinguish,5.56E+13,5,2007,05-04-08 0:00
11219,Vista,1.11E+13,3,2005,07-09-07 0:00
11220,ColonialVoice,7.78E+13,4,2007,24-03-08 0:00
11221,SuperiorCard,3.33E+13,4,2007,31-01-08 0:00
11222,Vista,1.11E+13,9,2005,01-03-08 0:00
11223,Distinguish,5.56E+13,6,2005,02-06-07 0:00
11224,SuperiorCard,3.33E+13,7,2006,29-01-08 0:00
11225,Vista,1.11E+13,6,2006,13-02-07 0:00
11226,Vista,1.11E+13,10,2005,28-08-07 0:00
11227,Distinguish,5.56E+13,11,2008,25-06-08 0:00
11228,SuperiorCard,3.33E+13,10,2007,13-10-06 0:00
11229,Vista,1.11E+13,12,2007,02-04-06 0:00
11230,SuperiorCard,3.33E+13,11,2005,01-07-08 0:00
11231,SuperiorCard,3.33E+13,7,2005,28-05-03 0:00
11232,Vista,1.11E+13,1,2007,29-01-08 0:00
11233,SuperiorCard,3.33E+13,7,2008,24-11-05 0:00
11234,Distinguish,5.56E+13,5,2007,14-11-07 0:00
11235,ColonialVoice,7.78E+13,3,2005,21-06-08 0:00
11236,Distinguish,5.56E+13,12,2006,17-04-07 0:00
11237,Distinguish,5.56E+13,12,2006,01-09-07 0:00
11238,Vista,1.11E+13,9,2006,05-11-07 0:00
11239,SuperiorCard,3.33E+13,8,2006,17-07-08 0:00
11240,SuperiorCard,3.33E+13,12,2006,22-05-07 0:00
11241,Distinguish,5.56E+13,9,2007,15-12-07 0:00
11242,Vista,1.11E+13,4,2005,05-03-06 0:00
11243,ColonialVoice,7.78E+13,9,2007,17-02-08 0:00
11244,SuperiorCard,3.33E+13,11,2008,27-05-08 0:00
11245,Distinguish,5.56E+13,11,2005,13-10-07 0:00
11246,Vista,1.11E+13,7,2006,11-12-06 0:00
11247,SuperiorCard,3.33E+13,5,2006,21-12-07 0:00
11248,Distinguish,5.56E+13,12,2005,17-01-03 0:00
11249,Vista,1.11E+13,4,2005,10-11-07 0:00
11250,SuperiorCard,3.33E+13,1,2005,15-12-07 0:00
11251,SuperiorCard,3.33E+13,2,2008,06-06-08 0:00
11252,ColonialVoice,7.78E+13,1,2007,28-02-08 0:00
11253,SuperiorCard,3.33E+13,8,2007,26-05-07 0:00
11254,Vista,1.11E+13,2,2006,25-06-06 0:00
11255,ColonialVoice,7.78E+13,9,2005,03-04-08 0:00
11256,SuperiorCard,3.33E+13,10,2007,22-04-08 0:00
11257,SuperiorCard,3.33E+13,12,2005,11-05-08 0:00
11258,ColonialVoice,7.78E+13,9,2008,10-03-08 0:00
11259,ColonialVoice,7.78E+13,6,2005,25-05-08 0:00
11260,ColonialVoice,7.78E+13,8,2007,06-08-07 0:00
11261,ColonialVoice,7.78E+13,5,2007,29-12-07 0:00
11262,SuperiorCard,3.33E+13,2,2005,01-09-06 0:00
11263,ColonialVoice,7.78E+13,3,2008,20-12-07 0:00
11264,ColonialVoice,7.78E+13,4,2007,17-04-07 0:00
11265,ColonialVoice,7.78E+13,3,2005,13-04-07 0:00
11266,Vista,1.11E+13,3,2008,08-09-07 0:00
11267,SuperiorCard,3.33E+13,7,2008,21-12-07 0:00
11268,SuperiorCard,3.33E+13,1,2005,21-05-07 0:00
11269,Distinguish,5.56E+13,8,2008,11-04-07 0:00
11270,Distinguish,5.56E+13,1,2006,02-06-08 0:00
11271,SuperiorCard,3.33E+13,2,2006,31-03-08 0:00
11272,Distinguish,5.56E+13,5,2006,30-08-07 0:00
11273,SuperiorCard,3.33E+13,1,2005,10-10-07 0:00
11274,Vista,1.11E+13,4,2006,01-08-07 0:00
11275,Distinguish,5.56E+13,7,2006,17-08-07 0:00
11276,SuperiorCard,3.33E+13,2,2007,16-04-08 0:00
11277,SuperiorCard,3.33E+13,10,2008,14-02-06 0:00
11278,SuperiorCard,3.33E+13,1,2006,30-08-05 0:00
11279,ColonialVoice,7.78E+13,6,2007,31-05-08 0:00
11280,Distinguish,5.56E+13,1,2005,12-11-06 0:00
11281,SuperiorCard,3.33E+13,10,2006,16-01-08 0:00
11282,SuperiorCard,3.33E+13,3,2007,01-08-05 0:00
11283,Distinguish,5.56E+13,7,2008,09-06-08 0:00
11284,SuperiorCard,3.33E+13,7,2008,20-06-08 0:00
11285,Vista,1.11E+13,1,2005,07-08-07 0:00
11286,SuperiorCard,3.33E+13,7,2007,11-03-07 0:00
11287,SuperiorCard,3.33E+13,11,2005,03-09-05 0:00
11288,Distinguish,5.56E+13,9,2006,27-01-08 0:00
11289,Vista,1.11E+13,3,2006,03-05-08 0:00
11290,ColonialVoice,7.78E+13,11,2008,01-12-06 0:00
11291,Distinguish,5.56E+13,3,2006,01-01-08 0:00
11292,SuperiorCard,3.33E+13,12,2006,06-01-07 0:00
11293,Distinguish,5.56E+13,2,2005,19-06-08 0:00
