CreditCardID,CardType,ExpMonth,ExpYear,ModifiedDate,CardNumber
10915,Distinguish,2,2007,01-09-06 0:00,37500
10916,SuperiorCard,8,2005,02-05-08 0:00,70011
10917,ColonialVoice,10,2006,21-09-07 0:00,171617
10918,Vista,4,2006,11-05-08 0:00,72691
10919,ColonialVoice,9,2008,01-02-07 0:00,187137
10920,ColonialVoice,10,2008,27-05-08 0:00,62992
10921,SuperiorCard,9,2008,18-09-06 0:00,23765
10922,SuperiorCard,5,2005,02-02-08 0:00,80476
10923,Vista,2,2007,22-06-08 0:00,146282
10924,SuperiorCard,7,2007,01-02-08 0:00,38722
10925,Distinguish,9,2006,02-01-08 0:00,131923
10926,Distinguish,11,2008,20-08-07 0:00,154541
10927,ColonialVoice,12,2007,17-07-08 0:00,112085
10928,ColonialVoice,3,2006,01-12-07 0:00,65715
10929,SuperiorCard,9,2005,07-04-08 0:00,156624
10930,SuperiorCard,11,2006,13-03-08 0:00,18132
10931,Vista,7,2007,06-07-08 0:00,151448
10932,Distinguish,1,2007,04-02-08 0:00,101595
10933,SuperiorCard,12,2006,22-06-06 0:00,141909
10934,SuperiorCard,8,2007,11-02-06 0:00,133711
10935,SuperiorCard,2,2005,05-08-07 0:00,14480
10936,ColonialVoice,8,2005,23-07-05 0:00,148447
10937,SuperiorCard,10,2007,21-08-07 0:00,34402
10938,SuperiorCard,8,2007,23-06-06 0:00,92221
10939,ColonialVoice,8,2007,27-08-07 0:00,84485
10940,ColonialVoice,4,2007,27-02-08 0:00,180638
10941,ColonialVoice,8,2005,23-03-03 0:00,182171
10942,Distinguish,9,2006,06-05-08 0:00,98826
10943,Vista,2,2005,02-01-06 0:00,110957
10944,Distinguish,7,2006,08-12-07 0:00,169696
10945,SuperiorCard,2,2006,25-11-07 0:00,141765
10946,SuperiorCard,2,2005,10-09-07 0:00,176417
10947,Vista,4,2005,14-06-08 0:00,67021
10948,Distinguish,8,2008,03-03-06 0:00,174552
10949,SuperiorCard,9,2006,01-06-08 0:00,32219
10950,Vista,5,2008,02-04-08 0:00,17596
10951,Distinguish,9,2005,24-02-08 0:00,50350
10952,Distinguish,12,2006,17-03-06 0:00,180015
10953,Distinguish,3,2006,11-05-07 0:00,190640
10954,Distinguish,6,2007,04-11-07 0:00,166137
10955,Vista,5,2008,01-08-07 0:00,136365
10956,Distinguish,11,2005,19-02-08 0:00,121266
10957,SuperiorCard,4,2005,13-08-07 0:00,29847
10958,Vista,12,2006,10-11-05 0:00,150868
10959,Distinguish,11,2006,15-05-08 0:00,14323
10960,SuperiorCard,2,2005,07-08-07 0:00,172683
10961,ColonialVoice,3,2007,26-02-04 0:00,117244
10962,Distinguish,11,2008,22-05-08 0:00,15467
10963,Vista,6,2007,07-10-07 0:00,39866
10964,SuperiorCard,11,2005,06-06-07 0:00,147039
10965,Vista,5,2005,25-06-08 0:00,117248
10966,ColonialVoice,11,2005,14-12-06 0:00,175162
10967,ColonialVoice,11,2006,04-12-07 0:00,42349
10968,Vista,9,2008,03-05-07 0:00,1634
10969,Distinguish,7,2007,26-10-07 0:00,90165
10970,SuperiorCard,2,2007,25-06-08 0:00,57216
10971,Distinguish,5,2008,12-06-08 0:00,58192
10972,Distinguish,4,2005,16-10-07 0:00,13492
10973,Vista,1,2007,09-03-08 0:00,854
10974,Distinguish,4,2007,21-08-07 0:00,81024
10975,SuperiorCard,3,2005,08-01-08 0:00,81445
10976,Distinguish,2,2007,08-03-08 0:00,10107
10977,SuperiorCard,12,2005,20-06-07 0:00,188476
10978,ColonialVoice,10,2005,06-11-07 0:00,149661
10979,SuperiorCard,5,2008,24-09-07 0:00,51136
10980,Vista,11,2007,18-01-06 0:00,9164
10981,Vista,8,2005,13-03-07 0:00,125110
10982,SuperiorCard,10,2007,04-12-07 0:00,63977
10983,SuperiorCard,4,2008,08-09-07 0:00,41119
10984,SuperiorCard,10,2008,05-01-08 0:00,167547
10985,ColonialVoice,8,2007,17-11-07 0:00,148043
10986,Distinguish,2,2008,16-05-08 0:00,124238
10987,Distinguish,9,2008,16-12-06 0:00,186945
10988,SuperiorCard,10,2008,03-07-08 0:00,176023
10989,SuperiorCard,11,2005,05-03-06 0:00,64548
10990,Distinguish,4,2005,02-09-06 0:00,173106
10991,ColonialVoice,3,2005,07-11-07 0:00,33603
10992,SuperiorCard,10,2007,16-12-07 0:00,22088
10993,SuperiorCard,10,2005,04-11-07 0:00,140164
10994,ColonialVoice,11,2008,27-05-08 0:00,19962
10995,Distinguish,7,2006,01-07-06 0:00,3837
10996,Vista,11,2006,01-12-07 0:00,16948
10997,Distinguish,6,2008,14-10-07 0:00,101589
10998,ColonialVoice,4,2005,06-02-03 0:00,131600
10999,Distinguish,8,2006,31-12-05 0:00,129544
11000,SuperiorCard,11,2007,18-06-08 0:00,2304
11001,ColonialVoice,8,2007,15-04-08 0:00,22714
11002,ColonialVoice,11,2006,23-06-08 0:00,104811
11003,SuperiorCard,1,2007,01-09-07 0:00,107508
11004,SuperiorCard,6,2005,02-04-08 0:00,170879
11005,ColonialVoice,5,2008,15-12-07 0:00,43019
11006,Distinguish,12,2007,28-06-08 0:00,186192
11007,SuperiorCard,4,2006,07-11-07 0:00,176582
11008,Vista,2,2007,04-02-07 0:00,134148
11009,Distinguish,11,2008,03-12-06 0:00,128106
11010,Vista,2,2005,23-06-06 0:00,81220
11011,ColonialVoice,3,2006,01-08-05 0:00,189153
11012,Vista,11,2007,01-11-06 0:00,175648
11013,Vista,8,2006,25-02-03 0:00,61204
11014,ColonialVoice,3,2008,18-02-08 0:00,114337
11015,Distinguish,5,2008,16-09-07 0:00,190871
11016,Distinguish,3,2007,13-04-08 0:00,2954
11017,ColonialVoice,4,2007,08-04-08 0:00,103616
11018,Vista,2,2005,16-05-08 0:00,43637
11019,Distinguish,1,2005,20-04-07 0:00,64043
11020,SuperiorCard,8,2005,20-09-07 0:00,163830
11021,Distinguish,6,2005,19-04-07 0:00,71895
11022,Distinguish,4,2006,23-10-05 0:00,117473
11023,SuperiorCard,7,2007,19-05-08 0:00,21763
11024,Distinguish,5,2007,23-04-06 0:00,44527
11025,SuperiorCard,12,2006,28-03-08 0:00,116674
11026,Distinguish,3,2007,09-03-08 0:00,104333
11027,SuperiorCard,2,2005,10-08-07 0:00,113746
11028,ColonialVoice,12,2007,30-10-05 0:00,109772
11029,SuperiorCard,7,2006,28-05-07 0:00,115498
11030,ColonialVoice,2,2005,22-10-07 0:00,89951
11031,Vista,2,2008,25-09-07 0:00,185191
11032,SuperiorCard,11,2005,26-10-07 0:00,135242
11033,Distinguish,8,2007,01-08-05 0:00,120599
11034,Distinguish,12,2007,22-10-07 0:00,7096
11035,ColonialVoice,6,2008,06-10-07 0:00,64910
11036,Distinguish,7,2008,01-10-07 0:00,102738
11037,ColonialVoice,4,2008,07-05-08 0:00,179708
11038,SuperiorCard,8,2005,10-11-07 0:00,33339
11039,SuperiorCard,6,2007,20-07-06 0:00,128272
11040,Vista,12,2005,19-02-08 0:00,85252
11041,Vista,3,2006,19-02-08 0:00,117354
11042,ColonialVoice,7,2006,26-04-08 0:00,171522
11043,Vista,5,2008,08-03-04 0:00,26453
11044,SuperiorCard,6,2006,05-02-07 0:00,127723
11045,Distinguish,12,2007,01-05-08 0:00,105684
11046,Vista,1,2005,01-07-07 0:00,75979
11047,Distinguish,9,2008,05-02-08 0:00,33889
11048,ColonialVoice,7,2006,28-04-08 0:00,83099
11049,Vista,1,2008,18-02-08 0:00,14208
11050,Distinguish,6,2007,01-08-07 0:00,58541
11051,Vista,9,2005,26-09-07 0:00,129884
11052,Vista,6,2007,01-07-05 0:00,33027
11053,Vista,2,2005,04-10-07 0:00,83921
11054,Distinguish,2,2005,06-06-08 0:00,55441
11055,SuperiorCard,2,2007,24-09-06 0:00,104575
11056,Vista,9,2007,01-09-05 0:00,44197
11057,SuperiorCard,10,2007,21-08-07 0:00,132521
11058,SuperiorCard,5,2005,26-05-08 0:00,127543
11059,Vista,3,2007,04-04-07 0:00,155204
11060,ColonialVoice,5,2007,19-06-07 0:00,182819
11061,Vista,5,2008,21-03-08 0:00,81684
11062,Distinguish,1,2007,19-03-07 0:00,122807
11063,Vista,12,2007,27-08-07 0:00,143399
11064,Vista,9,2006,19-09-07 0:00,185423
11065,Distinguish,10,2005,24-10-07 0:00,88157
11066,Vista,1,2005,16-12-07 0:00,54407
11067,SuperiorCard,6,2006,22-04-08 0:00,101994
11068,Vista,3,2005,20-06-08 0:00,86895
11069,SuperiorCard,6,2006,03-08-06 0:00,42950
11070,SuperiorCard,11,2007,08-03-03 0:00,150674
11071,SuperiorCard,4,2006,21-08-07 0:00,96791
11072,ColonialVoice,8,2005,01-08-05 0:00,16510
11073,Vista,9,2007,18-02-08 0:00,49379
11074,ColonialVoice,2,2007,06-03-03 0:00,14126
11075,Vista,6,2008,30-05-08 0:00,3166
11076,SuperiorCard,6,2006,28-07-06 0:00,71006
11077,Vista,10,2005,08-02-08 0:00,162271
11078,Vista,10,2007,04-11-07 0:00,86452
11079,SuperiorCard,8,2005,07-06-08 0:00,92403
11080,SuperiorCard,6,2008,01-09-06 0:00,32267
11081,SuperiorCard,11,2008,04-08-06 0:00,178661
11082,ColonialVoice,11,2007,15-08-07 0:00,149522
11083,ColonialVoice,5,2006,31-01-03 0:00,171697
11084,ColonialVoice,11,2007,07-10-07 0:00,139692
11085,Vista,2,2007,11-06-08 0:00,88761
11086,ColonialVoice,11,2006,17-12-06 0:00,136643
11087,ColonialVoice,1,2008,01-08-07 0:00,117452
11088,SuperiorCard,8,2005,20-06-08 0:00,99443
11089,Distinguish,5,2008,24-04-08 0:00,163962
11090,Vista,9,2008,03-02-08 0:00,166282
11091,Vista,1,2008,23-04-08 0:00,7876
11092,ColonialVoice,8,2007,19-05-07 0:00,152270
11093,Vista,7,2006,15-07-08 0:00,113849
11094,SuperiorCard,7,2007,12-08-07 0:00,134813
11095,SuperiorCard,6,2005,07-07-08 0:00,174560
11096,Distinguish,9,2006,25-03-08 0:00,59741
11097,SuperiorCard,11,2008,03-04-08 0:00,155962
11098,SuperiorCard,1,2006,25-04-08 0:00,29614
11099,ColonialVoice,10,2005,10-11-07 0:00,36468
11100,ColonialVoice,5,2005,29-10-07 0:00,143229
11101,ColonialVoice,9,2007,02-11-07 0:00,19665
11102,SuperiorCard,5,2008,27-09-07 0:00,185372
11103,Distinguish,10,2008,24-02-08 0:00,64410
11104,ColonialVoice,2,2006,28-01-08 0:00,82637
11105,SuperiorCard,9,2007,22-04-08 0:00,159755
11106,SuperiorCard,11,2006,27-03-08 0:00,166293
11107,Distinguish,5,2008,28-01-08 0:00,66838
11108,Vista,2,2006,26-04-08 0:00,157325
11109,ColonialVoice,2,2008,26-02-08 0:00,174811
11110,ColonialVoice,5,2007,01-07-07 0:00,190454
11111,Vista,4,2006,04-07-07 0:00,169064
11112,SuperiorCard,4,2006,12-02-07 0:00,31104
11113,ColonialVoice,1,2008,30-06-08 0:00,140493
11114,Vista,6,2005,29-05-08 0:00,26047
11115,Vista,2,2007,26-08-07 0:00,157450
11116,Distinguish,6,2006,09-09-06 0:00,51584
11117,Distinguish,10,2007,06-01-08 0:00,169298
11118,Vista,5,2006,19-04-08 0:00,150982
11119,ColonialVoice,6,2008,01-09-07 0:00,64119
11120,Distinguish,10,2008,10-02-08 0:00,82489
11121,ColonialVoice,9,2008,20-01-06 0:00,132176
11122,Vista,9,2006,07-12-06 0:00,110361
11123,ColonialVoice,3,2006,04-10-07 0:00,28244
11124,Vista,10,2005,20-07-08 0:00,120938
11125,Distinguish,8,2007,11-10-05 0:00,38487
11126,Distinguish,2,2008,07-03-03 0:00,34660
11127,Distinguish,2,2007,19-05-08 0:00,139068
11128,ColonialVoice,1,2005,01-05-08 0:00,55489
11129,Vista,4,2006,27-06-08 0:00,82255
11130,ColonialVoice,2,2005,21-01-06 0:00,91680
11131,Distinguish,3,2008,22-03-08 0:00,9676
11132,Distinguish,10,2007,18-01-05 0:00,109831
11133,ColonialVoice,5,2007,25-06-08 0:00,180870
11134,SuperiorCard,12,2006,08-05-06 0:00,114023
11135,SuperiorCard,9,2005,25-09-07 0:00,189488
11136,Distinguish,11,2008,16-03-08 0:00,160001
11137,ColonialVoice,4,2008,05-11-07 0:00,59853
11138,Distinguish,5,2005,06-11-07 0:00,119304
11139,Vista,7,2005,14-01-08 0:00,115478
11140,ColonialVoice,1,2005,20-06-08 0:00,17315
11141,ColonialVoice,10,2006,26-12-05 0:00,66845
11142,Distinguish,1,2007,20-01-08 0:00,164166
11143,Vista,12,2008,23-04-08 0:00,189096
11144,SuperiorCard,4,2008,28-01-06 0:00,68779
11145,ColonialVoice,1,2005,30-03-07 0:00,131742
11146,ColonialVoice,2,2005,12-09-07 0:00,69791
11147,SuperiorCard,4,2008,23-12-06 0:00,171736
11148,Vista,8,2007,18-04-08 0:00,66708
11149,SuperiorCard,3,2005,16-08-06 0:00,148997
11150,ColonialVoice,3,2007,01-07-05 0:00,117053
11151,Vista,4,2008,24-03-08 0:00,5949
11152,ColonialVoice,10,2005,30-11-06 0:00,69334
11153,SuperiorCard,4,2008,31-01-08 0:00,169900
11154,ColonialVoice,5,2005,07-06-08 0:00,81896
11155,SuperiorCard,2,2005,07-10-07 0:00,110422
11156,Distinguish,11,2005,21-01-03 0:00,171510
11157,Distinguish,4,2007,09-02-03 0:00,187802
11158,Distinguish,1,2007,24-02-08 0:00,173315
11159,SuperiorCard,5,2006,12-12-07 0:00,95164
11160,Vista,11,2006,21-04-08 0:00,48140
11161,Vista,12,2008,06-05-08 0:00,79298
11162,SuperiorCard,8,2006,23-03-02 0:00,129358
11163,Distinguish,5,2008,06-08-07 0:00,178598
11164,ColonialVoice,10,2005,19-03-08 0:00,150249
11165,Vista,4,2008,29-05-08 0:00,22841
11166,Vista,6,2006,15-11-07 0:00,24440
11167,SuperiorCard,3,2005,26-03-08 0:00,79991
11168,SuperiorCard,6,2008,30-04-06 0:00,11465
11169,ColonialVoice,5,2008,10-08-05 0:00,85387
11170,Vista,9,2005,11-01-04 0:00,162962
11171,ColonialVoice,3,2008,06-06-08 0:00,183085
11172,SuperiorCard,11,2005,26-09-07 0:00,96824
11173,SuperiorCard,2,2006,12-08-07 0:00,82903
11174,Vista,6,2008,14-07-07 0:00,113862
11175,Vista,3,2008,17-07-08 0:00,61510
11176,Vista,2,2007,08-09-07 0:00,93840
11177,ColonialVoice,10,2007,25-04-08 0:00,143483
11178,Distinguish,12,2005,13-04-07 0:00,53841
11179,SuperiorCard,8,2007,01-09-07 0:00,14481
11180,ColonialVoice,5,2008,13-11-07 0:00,99085
11181,ColonialVoice,3,2005,05-08-07 0:00,26912
11182,ColonialVoice,3,2006,14-02-07 0:00,102332
11183,Distinguish,2,2008,15-06-08 0:00,179048
11184,Vista,11,2006,24-07-00 0:00,159857
11185,SuperiorCard,8,2005,23-09-07 0:00,10744
11186,Vista,12,2007,26-12-07 0:00,87096
11187,Distinguish,10,2007,15-03-08 0:00,27794
11188,SuperiorCard,7,2008,28-09-06 0:00,104731
11189,Vista,5,2006,28-07-08 0:00,181040
11190,SuperiorCard,6,2005,25-02-08 0:00,20480
11191,Distinguish,7,2007,03-10-07 0:00,49386
11192,Distinguish,1,2006,04-03-04 0:00,179636
11193,ColonialVoice,3,2006,16-01-08 0:00,160608
11194,ColonialVoice,1,2005,07-10-06 0:00,103161
11195,Distinguish,11,2008,28-07-08 0:00,67089
11196,Distinguish,3,2007,05-01-06 0:00,185580
11197,Distinguish,4,2007,22-01-08 0:00,165311
11198,Distinguish,11,2008,22-03-07 0:00,187086
11199,Distinguish,10,2005,03-09-05 0:00,27170
11200,Distinguish,9,2006,08-08-07 0:00,32342
11201,Vista,7,2007,01-06-06 0:00,97327
11202,SuperiorCard,10,2008,08-09-06 0:00,56531
11203,ColonialVoice,2,2007,19-06-08 0:00,160302
11204,Distinguish,2,2006,20-12-07 0:00,68532
11205,SuperiorCard,11,2005,21-08-05 0:00,27650
11206,Distinguish,12,2006,30-09-07 0:00,19686
11207,Distinguish,10,2007,02-09-07 0:00,6156
11208,SuperiorCard,10,2008,19-10-06 0:00,138978
11209,Distinguish,7,2008,04-01-08 0:00,98282
11210,ColonialVoice,3,2006,21-03-08 0:00,166560
11211,Distinguish,3,2006,26-06-08 0:00,58878
11212,ColonialVoice,7,2005,21-11-07 0:00,55263
11213,Distinguish,4,2008,07-04-07 0:00,128963
11214,Distinguish,7,2006,21-01-08 0:00,187795
11215,SuperiorCard,11,2007,01-09-05 0:00,38170
11216,ColonialVoice,2,2005,23-03-03 0:00,114697
11217,ColonialVoice,11,2005,13-02-07 0:00,89188
11218,Distinguish,5,2007,05-04-08 0:00,168270
11219,Vista,3,2005,07-09-07 0:00,125672
11220,ColonialVoice,4,2007,24-03-08 0:00,94113
11221,SuperiorCard,4,2007,31-01-08 0:00,118909
11222,Vista,9,2005,01-03-08 0:00,168448
11223,Distinguish,6,2005,02-06-07 0:00,99470
11224,SuperiorCard,7,2006,29-01-08 0:00,47389
11225,Vista,6,2006,13-02-07 0:00,77780
11226,Vista,10,2005,28-08-07 0:00,133641
11227,Distinguish,11,2008,25-06-08 0:00,36682
11228,SuperiorCard,10,2007,13-10-06 0:00,96697
11229,Vista,12,2007,02-04-06 0:00,191038
11230,SuperiorCard,11,2005,01-07-08 0:00,6801
11231,SuperiorCard,7,2005,28-05-03 0:00,34727
11232,Vista,1,2007,29-01-08 0:00,161454
11233,SuperiorCard,7,2008,24-11-05 0:00,37106
11234,Distinguish,5,2007,14-11-07 0:00,107807
11235,ColonialVoice,3,2005,21-06-08 0:00,5152
11236,Distinguish,12,2006,17-04-07 0:00,178339
11237,Distinguish,12,2006,01-09-07 0:00,125100
11238,Vista,9,2006,05-11-07 0:00,181037
11239,SuperiorCard,8,2006,17-07-08 0:00,34725
11240,SuperiorCard,12,2006,22-05-07 0:00,150602
11241,Distinguish,9,2007,15-12-07 0:00,24798
11242,Vista,4,2005,05-03-06 0:00,86707
11243,ColonialVoice,9,2007,17-02-08 0:00,116575
11244,SuperiorCard,11,2008,27-05-08 0:00,154861
11245,Distinguish,11,2005,13-10-07 0:00,79171
11246,Vista,7,2006,11-12-06 0:00,184420
11247,SuperiorCard,5,2006,21-12-07 0:00,60583
11248,Distinguish,12,2005,17-01-03 0:00,76939
11249,Vista,4,2005,10-11-07 0:00,10173
11250,SuperiorCard,1,2005,15-12-07 0:00,174046
11251,SuperiorCard,2,2008,06-06-08 0:00,173561
11252,ColonialVoice,1,2007,28-02-08 0:00,82380
11253,SuperiorCard,8,2007,26-05-07 0:00,8182
11254,Vista,2,2006,25-06-06 0:00,68217
11255,ColonialVoice,9,2005,03-04-08 0:00,88864
11256,SuperiorCard,10,2007,22-04-08 0:00,74910
11257,SuperiorCard,12,2005,11-05-08 0:00,33433
11258,ColonialVoice,9,2008,10-03-08 0:00,149399
11259,ColonialVoice,6,2005,25-05-08 0:00,22546
11260,ColonialVoice,8,2007,06-08-07 0:00,146254
11261,ColonialVoice,5,2007,29-12-07 0:00,128556
11262,SuperiorCard,2,2005,01-09-06 0:00,95796
11263,ColonialVoice,3,2008,20-12-07 0:00,143390
11264,ColonialVoice,4,2007,17-04-07 0:00,29910
11265,ColonialVoice,3,2005,13-04-07 0:00,65822
11266,Vista,3,2008,08-09-07 0:00,131939
11267,SuperiorCard,7,2008,21-12-07 0:00,80914
11268,SuperiorCard,1,2005,21-05-07 0:00,15115
11269,Distinguish,8,2008,11-04-07 0:00,32198
11270,Distinguish,1,2006,02-06-08 0:00,42639
11271,SuperiorCard,2,2006,31-03-08 0:00,26502
11272,Distinguish,5,2006,30-08-07 0:00,98762
11273,SuperiorCard,1,2005,10-10-07 0:00,76519
11274,Vista,4,2006,01-08-07 0:00,137053
11275,Distinguish,7,2006,17-08-07 0:00,68619
11276,SuperiorCard,2,2007,16-04-08 0:00,94061
11277,SuperiorCard,10,2008,14-02-06 0:00,165878
11278,SuperiorCard,1,2006,30-08-05 0:00,130174
11279,ColonialVoice,6,2007,31-05-08 0:00,21650
11280,Distinguish,1,2005,12-11-06 0:00,183887
11281,SuperiorCard,10,2006,16-01-08 0:00,121446
11282,SuperiorCard,3,2007,01-08-05 0:00,52791
11283,Distinguish,7,2008,09-06-08 0:00,149421
11284,SuperiorCard,7,2008,20-06-08 0:00,143526
11285,Vista,1,2005,07-08-07 0:00,159551
11286,SuperiorCard,7,2007,11-03-07 0:00,185869
11287,SuperiorCard,11,2005,03-09-05 0:00,185368
11288,Distinguish,9,2006,27-01-08 0:00,183464
11289,Vista,3,2006,03-05-08 0:00,1745
11290,ColonialVoice,11,2008,01-12-06 0:00,59214
11291,Distinguish,3,2006,01-01-08 0:00,19070
11292,SuperiorCard,12,2006,06-01-07 0:00,45331
11293,Distinguish,2,2005,19-06-08 0:00,47234
11294,Vista,7,2005,22-02-08 0:00,149600
11295,Distinguish,4,2006,07-02-08 0:00,100064
11296,Distinguish,3,2008,25-07-08 0:00,40188
11297,ColonialVoice,3,2006,20-07-08 0:00,141381
11298,ColonialVoice,5,2008,15-09-07 0:00,52868
11299,Vista,6,2005,23-02-03 0:00,77597
11300,SuperiorCard,1,2008,16-09-07 0:00,178653
11301,SuperiorCard,12,2005,02-01-08 0:00,33024
11302,Vista,7,2005,02-01-07 0:00,5498
11303,Vista,1,2007,16-03-08 0:00,115671
11304,ColonialVoice,11,2005,12-01-08 0:00,133234
11305,Vista,4,2006,27-03-08 0:00,60720
11306,SuperiorCard,1,2007,16-05-08 0:00,82349
11307,Vista,9,2008,14-09-06 0:00,115065
11308,Distinguish,12,2006,16-07-08 0:00,34736
11309,Distinguish,10,2006,26-03-06 0:00,138853
11310,Vista,3,2008,24-01-08 0:00,71141
11311,SuperiorCard,3,2007,25-11-06 0:00,83428
11312,Distinguish,1,2008,13-11-05 0:00,184814
11313,ColonialVoice,1,2005,17-04-08 0:00,71264
11314,ColonialVoice,10,2008,16-07-05 0:00,70192
11315,Vista,6,2005,21-05-08 0:00,109812
11316,SuperiorCard,1,2007,23-01-08 0:00,56624
11317,ColonialVoice,5,2007,25-08-07 0:00,12638
11318,Distinguish,10,2007,02-05-08 0:00,84909
11319,ColonialVoice,4,2007,17-12-07 0:00,32505
11320,ColonialVoice,12,2005,22-09-07 0:00,157418
11321,Vista,3,2005,06-07-08 0:00,69504
11322,Distinguish,6,2006,21-06-08 0:00,102088
11323,SuperiorCard,4,2007,29-03-08 0:00,76927
11324,Distinguish,5,2005,30-12-07 0:00,93966
11325,SuperiorCard,11,2006,24-02-07 0:00,189890
11326,Distinguish,10,2006,06-08-07 0:00,94186
11327,ColonialVoice,8,2007,10-05-07 0:00,26135
11328,Vista,9,2007,17-12-07 0:00,90201
11329,ColonialVoice,8,2005,23-01-08 0:00,55571
11330,ColonialVoice,5,2005,01-06-08 0:00,58421
11331,Vista,3,2005,23-09-07 0:00,63603
11332,Vista,9,2006,12-02-07 0:00,167784
11333,ColonialVoice,3,2008,17-03-08 0:00,182181
11334,Distinguish,7,2006,02-08-07 0:00,130071
11335,Distinguish,9,2006,23-02-03 0:00,172030
11336,ColonialVoice,11,2006,05-05-08 0:00,171813
11337,ColonialVoice,10,2008,20-01-08 0:00,70531
11338,Vista,5,2008,30-06-08 0:00,774
11339,Vista,1,2007,07-05-07 0:00,186975
11340,ColonialVoice,9,2008,27-04-06 0:00,161403
11341,SuperiorCard,2,2006,07-07-08 0:00,109940
11342,Distinguish,8,2006,11-05-06 0:00,162539
11343,ColonialVoice,7,2007,07-11-06 0:00,76114
11344,SuperiorCard,3,2005,03-10-07 0:00,19242
11345,Distinguish,8,2007,12-05-06 0:00,102755
11346,ColonialVoice,1,2006,14-10-07 0:00,169353
11347,ColonialVoice,5,2007,07-06-08 0:00,106518
11348,SuperiorCard,6,2008,07-04-08 0:00,65661
11349,Vista,6,2008,26-06-08 0:00,144638
11350,Distinguish,11,2006,03-02-07 0:00,131670
11351,ColonialVoice,1,2005,23-12-07 0:00,160339
11352,Vista,11,2006,15-03-08 0:00,156665
11353,Distinguish,12,2008,19-08-05 0:00,190226
11354,ColonialVoice,3,2007,20-10-07 0:00,174489
11355,SuperiorCard,4,2005,03-10-07 0:00,117284
11356,ColonialVoice,1,2007,21-08-07 0:00,84247
11357,Vista,1,2005,11-06-08 0:00,122060
11358,ColonialVoice,11,2007,27-02-03 0:00,89937
11359,Distinguish,9,2006,06-06-08 0:00,105710
11360,SuperiorCard,12,2008,01-01-08 0:00,111473
11361,Vista,4,2008,11-01-08 0:00,107407
11362,Vista,9,2008,23-09-07 0:00,118205
11363,SuperiorCard,10,2008,25-08-07 0:00,132181
11364,SuperiorCard,8,2008,05-02-08 0:00,181305
11365,Vista,5,2005,17-10-07 0:00,125869
11366,ColonialVoice,9,2005,20-03-06 0:00,103472
11367,SuperiorCard,6,2007,21-01-06 0:00,114206
11368,Distinguish,3,2006,15-05-08 0:00,117445
11369,Vista,2,2005,08-08-07 0:00,130605
11370,Vista,12,2007,10-08-07 0:00,59666
11371,SuperiorCard,1,2005,27-11-07 0:00,5784
11372,Vista,1,2005,25-01-08 0:00,39818
11373,Vista,7,2007,21-01-07 0:00,89698
11374,SuperiorCard,7,2007,12-12-05 0:00,184234
11375,SuperiorCard,3,2005,18-11-06 0:00,3440
11376,ColonialVoice,11,2007,26-10-07 0:00,178881
11377,Vista,9,2008,16-12-07 0:00,177447
11378,Distinguish,7,2007,08-05-07 0:00,52572
11379,SuperiorCard,9,2007,09-09-07 0:00,108977
11380,Distinguish,1,2007,03-04-06 0:00,94132
11381,Vista,1,2005,31-03-07 0:00,78734
11382,ColonialVoice,3,2008,13-02-08 0:00,14926
11383,SuperiorCard,4,2008,10-05-08 0:00,14881
11384,SuperiorCard,8,2005,20-07-07 0:00,43164
11385,SuperiorCard,1,2006,31-10-07 0:00,96883
11386,SuperiorCard,1,2008,21-06-08 0:00,142338
11387,ColonialVoice,4,2005,19-10-07 0:00,155510
11388,ColonialVoice,10,2007,03-12-06 0:00,88821
11389,SuperiorCard,1,2007,10-03-08 0:00,100758
11390,ColonialVoice,2,2007,16-08-07 0:00,16694
11391,Vista,6,2005,14-02-03 0:00,148233
11392,ColonialVoice,1,2007,02-07-08 0:00,53359
11393,ColonialVoice,3,2008,25-08-07 0:00,140932
11394,ColonialVoice,2,2006,31-08-07 0:00,58226
11395,ColonialVoice,7,2008,12-10-07 0:00,82436
11396,Distinguish,9,2006,10-11-07 0:00,99040
11397,Distinguish,7,2006,14-12-07 0:00,103217
11398,Distinguish,7,2008,03-12-05 0:00,44015
11399,Vista,4,2005,10-12-07 0:00,51607
11400,Distinguish,11,2006,20-04-08 0:00,135984
11401,Distinguish,8,2008,08-05-06 0:00,131139
11402,SuperiorCard,2,2006,30-11-06 0:00,25454
11403,Vista,3,2006,05-02-07 0:00,55145
11404,ColonialVoice,5,2006,07-10-07 0:00,28714
11405,ColonialVoice,9,2005,28-09-07 0:00,10577
11406,ColonialVoice,4,2008,22-12-07 0:00,61899
11407,SuperiorCard,6,2006,08-07-05 0:00,124355
